graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,has_visible_parent,visible_parent_count,has_visible_child,visible_child_count,has_visible_same_module,visible_same_module_count,judge_acc,judge_status,match_acc,gold_embedding_cosine,rank,mrr,recall_at_1,recall_at_5,exact_decode,decoder_alpha,decoded_words
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_06,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8397691110049456,15,0.06666666666666667,0,0,0,0.0004957278400442977,"[""shortage"", ""inventory management"", ""shortages"", ""warehouse store"", ""warehouse chain"", ""storage warehouse""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_07,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8669117549685148,2,0.5,0,1,0,0.0004957278400442977,"[""disruptions"", ""accident risk"", ""disruption"", ""constructed route system"", ""routes"", ""routing leak""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_07,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.32983122923136465,11,0.09090909090909091,0,0,0,0.0004957278400442977,"[""complaint"", ""service charge""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_07,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.9086019893379159,4,0.25,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""severity"", ""congestion"", ""queueing theory""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_07,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.9021315937025721,4,0.25,0,1,0,0.0004957278400442977,"[""backlogged"", ""depots"", ""lot processing step"", ""accountable depot"", ""processing time"", ""depot""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_08,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.7564722374404546,8,0.125,0,0,0,0.0004957278400442977,"[""length of service"", ""short customer"", ""customer to customer"", ""customer"", ""waiting area""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_08,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8184502130747279,16,0.0625,0,0,0,0.0004957278400442977,"[""service charge"", ""voice complaint"", ""complaints"", ""service contract"", ""consumer complaint"", ""service level""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_08,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.6269965182975222,12,0.08333333333333333,0,0,0,0.0004957278400442977,"[""run a risk"", ""risks"", ""stocking up on"", ""panic snap"", ""residual risk"", ""specific risk""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_08,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.9109616289935352,5,0.2,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""outbound"", ""delays"", ""delivery date"", ""delay payment"", ""payment on delivery""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_09,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.6536189510286772,18,0.05555555555555555,0,0,0,0.0004957278400442977,"[""outbound"", ""call delay"", ""delay payment""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_09,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.472758924522332,10,0.1,0,0,0,0.0004957278400442977,"[""backlogged""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_09,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.9023754969616705,10,0.1,0,0,0,0.0004957278400442977,"[""workload"", ""delaying tactics"", ""recorded delivery"", ""delivery date"", ""delayment"", ""time of arrival""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_09,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8939125599839869,5,0.2,0,1,0,0.0004957278400442977,"[""backlogged"", ""depots"", ""lot processing step"", ""priority processing"", ""accountable depot"", ""backlog""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_10,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8123725152387188,10,0.1,0,0,0,0.0004957278400442977,"[""complaints"", ""service charge"", ""voice complaint"", ""consumer complaint"", ""service ceiling"", ""security risk""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_10,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.843609295061084,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""delivery date"", ""delay payment"", ""recorded delivery"", ""delayed action"", ""continuous delivery"", ""delivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_10,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,1,0.899691817862158,10,0.1,0,0,0,0.0004957278400442977,"[""call delay"", ""delays"", ""packability"", ""arriving late"", ""packaging concern"", ""consumer complaint""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_10,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.8271347584361626,6,0.16666666666666666,0,0,0,0.0004957278400442977,"[""outbound"", ""delay payment"", ""delivery date"", ""payment on delivery""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_11,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.128151886144528,8,0.125,0,0,0,0.0004957278400442977,[]
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_11,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.845828789949566,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""missed miscarriage"", ""delivery health"", ""missed approach"", ""delivery date"", ""continuous delivery"", ""deliveries""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_11,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8702015917931469,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""workload"", ""change intensity"", ""intensity level"", ""severity"", ""occupational hazard""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_11,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.6575566310229664,3,0.3333333333333333,0,1,0,0.0004957278400442977,"[""job queue"", ""queue of people"", ""circular queue""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_12,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.0709405991486366,19,0.05263157894736842,0,0,0,0.0004957278400442977,[]
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_12,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.5223165264530099,13,0.07692307692307693,0,0,0,0.0004957278400442977,"[""length of service"", ""customers"", ""customer to customer"", ""short customer""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_12,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8812569267462766,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""disruption"", ""shortages"", ""routing leak"", ""risk of exposure"", ""business interruption insurance"", ""flight risk""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_12,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.927531488972382,2,0.5,0,1,0,0.0004957278400442977,"[""delays"", ""packing box"", ""packing"", ""packing case"", ""underpacking"", ""delayment""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_13,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.8260105457784533,17,0.058823529411764705,0,0,0,0.0004957278400442977,"[""outbound"", ""delay payment"", ""delays"", ""delivery date"", ""call delay"", ""propagation delay""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_13,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.6207478093183748,19,0.05263157894736842,0,0,0,0.0004957278400442977,"[""storage warehouse"", ""warehousings"", ""shortages"", ""demand feeding"", ""warehouse store""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_13,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8381186523253621,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""length of service"", ""duration"", ""waiting period"", ""customer to customer"", ""waiting on tables"", ""short customer""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_13,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8799339751834288,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""delivery date"", ""missed miscarriage"", ""delivery service"", ""recorded delivery"", ""delay payment"", ""missed abortion""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_14,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,-0.4551522159244069,15,0.06666666666666667,0,0,0,0.0004957278400442977,"[""low workload""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_14,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8454094479096972,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""workload"", ""backloading"", ""service level"", ""collect on delivery"", ""neglect of duty"", ""redelivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_14,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8809386162122876,9,0.1111111111111111,0,0,0,0.0004957278400442977,"[""consumer complaint"", ""call delay"", ""outbound"", ""service contract"", ""complaints"", ""service charge""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_14,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8963802833127978,5,0.2,0,1,0,0.0004957278400442977,"[""workload"", ""consumer complaint"", ""call delay"", ""service pack"", ""shipping and handling"", ""quality of service""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_15,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.15120381320660195,7,0.14285714285714285,0,0,0,0.0004957278400442977,[]
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_15,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8596496959623592,15,0.06666666666666667,0,0,0,0.0004957278400442977,"[""call delay"", ""delivery service"", ""consumer complaint"", ""delay payment"", ""failure to launch"", ""attemptest""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_15,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.53319388576022,13,0.07692307692307693,0,0,0,0.0004957278400442977,"[""missed approach"", ""delivery"", ""assassination attempt""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_15,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.9418988849032264,3,0.3333333333333333,0,1,0,0.0004957278400442977,"[""delays"", ""call delay"", ""packing box"", ""underpacking"", ""delaying agent"", ""delayment""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_16,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8907832507577329,2,0.5,0,1,0,0.0004957278400442977,"[""disruption"", ""accident risk"", ""disruptions"", ""routing leak"", ""constructed route system"", ""run a risk""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_16,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8090760890167056,13,0.07692307692307693,0,0,0,0.0004957278400442977,"[""missed miscarriage"", ""delivery health"", ""delivery date"", ""missed abortion"", ""continuous delivery"", ""recorded delivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_16,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,1,0.9082634693458351,5,0.2,0,1,0,0.0004957278400442977,"[""length of service"", ""command processing overhead time"", ""shipping and handling"", ""serving customers"", ""waiting on tables"", ""response time""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_16,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.6266838223914384,16,0.0625,0,0,0,0.0004957278400442977,"[""consumer complaint"", ""risks"", ""security risk"", ""bill of complaint"", ""service contract""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_17,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.8582197084701744,5,0.2,0,1,0,0.0004957278400442977,"[""redelivery"", ""workload"", ""change intensity"", ""accident risk"", ""risk of exposure"", ""effort or strain""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_17,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.34670550856496907,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""redelivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_17,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8475657843678607,13,0.07692307692307693,0,0,0,0.0004957278400442977,"[""outbound"", ""delays"", ""delivery date"", ""inventory management"", ""inventory control"", ""call delay""]"
